"Experiment_ID","Timestamp","Sensor_ID","X_ft","Y_ft","Z_ft","Temperature_F","Relative_Humidity_pct","Dew_Point_F","Dew_Point_Depression_F","Bin_ID"
"Experiment",2026-08-07 10:45:00,"S07",2.5,22.5,13,75.7,67.3,64.0955350722949,11.6044649277051,"B007"
"Experiment",2026-08-07 10:45:00,"S08",17.5,22.5,13,76.63,66.1,64.4653024308354,12.1646975691646,"B008"
"Experiment",2026-08-07 10:45:00,"S09",32.5,22.5,13,77.62,62.1,63.6176753327833,14.0023246672167,"B009"
"Experiment",2026-08-07 10:45:00,"S10",8.75,6.25,16,75.36,64.3,62.4731038757993,12.8868961242007,"B010"
"Experiment",2026-08-07 10:45:00,"S11",26.25,6.25,16,77.11,62.5,63.3197264383118,13.7902735616882,"B011"
"Experiment",2026-08-07 10:45:00,"S12",8.75,18.75,16,76.34,66.3,64.2761942033917,12.0638057966083,"B012"
"Experiment",2026-08-07 10:45:00,"S13",26.25,18.75,16,76.99,63.1,63.4788299120568,13.5111700879432,"B013"
"Experiment",2026-08-07 10:45:00,"S14",17.5,12.5,20,77.03,64.5,64.1434512671794,12.8865487328206,"B014"
"Experiment",2026-08-07 10:45:00,"S15",5,12.5,24,76.02,64.5,63.186627017062,12.833372982938,"B015"
"Experiment",2026-08-07 10:45:00,"S16",30,12.5,24,77.57,61.7,63.3862232229026,14.1837767770974,"B016"
"Experiment",2026-08-07 10:45:00,"S17",17.5,3,24,76.46,62.5,62.7063208735212,13.7536791264788,"B017"
"Experiment",2026-08-07 10:45:00,"S18",17.5,22,24,77.2,64.5,64.3044903743987,12.8955096256013,"B018"
"Experiment",2026-08-07 10:45:00,"S19",5,5,11,74.77,65.2,62.3084252060485,12.4615747939515,"B019"
"Experiment",2026-08-07 10:45:00,"S20",30,20,11,77.12,62.4,63.2835254208425,13.8364745791575,"B020"
"Experiment",2026-08-07 11:00:00,"S01",2.5,2.5,3,74.21,67,62.5494774989691,11.6605225010309,"B001"
"Experiment",2026-08-07 11:00:00,"S02",17.5,2.5,3,74.74,65.7,62.4968399382572,12.2431600617428,"B002"
"Experiment",2026-08-07 11:00:00,"S03",32.5,2.5,3,76.34,61.3,62.0428641524349,14.2971358475651,"B003"
"Experiment",2026-08-07 11:00:00,"S04",2.5,12.5,8,74.42,67.7,63.0450967777768,11.3749032222232,"B004"
"Experiment",2026-08-07 11:00:00,"S05",17.5,12.5,8,75.87,64.7,63.1326708907932,12.7373291092068,"B005"
"Experiment",2026-08-07 11:00:00,"S06",32.5,12.5,8,76.51,63.3,63.115426698373,13.394573301627,"B006"
"Experiment",2026-08-07 11:00:00,"S07",2.5,22.5,13,75.65,67.4,64.090372731656,11.559627268344,"B007"
"Experiment",2026-08-07 11:00:00,"S08",17.5,22.5,13,76.41,66.1,64.2562623068038,12.1537376931962,"B008"
"Experiment",2026-08-07 11:00:00,"S09",32.5,22.5,13,77.43,63.3,63.9849563850159,13.4450436149841,"B009"
"Experiment",2026-08-07 11:00:00,"S10",8.75,6.25,16,75.25,64.9,62.6327259075668,12.6172740924332,"B010"
"Experiment",2026-08-07 11:00:00,"S11",26.25,6.25,16,76.88,62.2,62.9657070235387,13.9142929764613,"B011"
"Experiment",2026-08-07 11:00:00,"S12",8.75,18.75,16,76.12,66.3,64.0670707895591,12.0529292104409,"B012"
"Experiment",2026-08-07 11:00:00,"S13",26.25,18.75,16,77.1,63.5,63.7631361694517,13.3368638305483,"B013"
"Experiment",2026-08-07 11:00:00,"S14",17.5,12.5,20,76.98,64.1,63.9182568012401,13.0617431987599,"B014"
"Experiment",2026-08-07 11:00:00,"S15",5,12.5,24,76.03,65.1,63.4600228379161,12.5699771620839,"B015"
"Experiment",2026-08-07 11:00:00,"S16",30,12.5,24,77.6,61.9,63.5067833469725,14.0932166530275,"B016"
"Experiment",2026-08-07 11:00:00,"S17",17.5,3,24,76.42,61.6,62.2566642540234,14.1633357459766,"B017"
"Experiment",2026-08-07 11:00:00,"S18",17.5,22,24,77.31,62.5,63.5084571124179,13.8015428875821,"B018"
"Experiment",2026-08-07 11:00:00,"S19",5,5,11,74.81,66.1,62.7358256641192,12.0741743358808,"B019"
"Experiment",2026-08-07 11:00:00,"S20",30,20,11,77.02,63.6,63.7324216113223,13.2875783886777,"B020"
"Experiment",2026-08-07 11:15:00,"S01",2.5,2.5,3,74.18,67.1,62.5632864376433,11.6167135623567,"B001"
"Experiment",2026-08-07 11:15:00,"S02",17.5,2.5,3,74.59,63.9,61.5671917174927,13.0228082825073,"B002"
"Experiment",2026-08-07 11:15:00,"S03",32.5,2.5,3,75.89,61.8,61.8491382254643,14.0408617745357,"B003"
"Experiment",2026-08-07 11:15:00,"S04",2.5,12.5,8,74.53,67.1,62.8965325133196,11.6334674866804,"B004"
"Experiment",2026-08-07 11:15:00,"S05",17.5,12.5,8,75.95,65.2,63.4279098200126,12.5220901799874,"B005"
"Experiment",2026-08-07 11:15:00,"S06",32.5,12.5,8,76.48,63.7,63.2665043196995,13.2134956803005,"B006"
"Experiment",2026-08-07 11:15:00,"S07",2.5,22.5,13,75.45,67.3,63.8574452218787,11.5925547781213,"B007"
"Experiment",2026-08-07 11:15:00,"S08",17.5,22.5,13,76.3,64.2,63.318980417766,12.981019582234,"B008"
"Experiment",2026-08-07 11:15:00,"S09",32.5,22.5,13,77.42,64,64.2900554005194,13.1299445994806,"B009"
"Experiment",2026-08-07 11:15:00,"S10",8.75,6.25,16,75.17,64.6,62.4252789536879,12.7447210463121,"B010"
"Experiment",2026-08-07 11:15:00,"S11",26.25,6.25,16,76.89,60.8,62.3281250978614,14.5618749021386,"B011"
"Experiment",2026-08-07 11:15:00,"S12",8.75,18.75,16,76.11,66,63.927931123889,12.182068876111,"B012"
"Experiment",2026-08-07 11:15:00,"S13",26.25,18.75,16,80.1,64.4,67.0062348264479,13.0937651735521,"B013"
"Experiment",2026-08-07 11:15:00,"S14",17.5,12.5,20,79.6,63.5,66.1265220830368,13.4734779169632,"B014"
"Experiment",2026-08-07 11:15:00,"S15",5,12.5,24,72,64.7,59.4639972134989,12.5360027865011,"B015"
"Experiment",2026-08-07 11:15:00,"S16",30,12.5,24,77.37,60.5,62.6389501495332,14.7310498504668,"B016"
"Experiment",2026-08-07 11:15:00,"S17",17.5,3,24,76.43,63.2,62.9948061885323,13.4351938114678,"B017"
"Experiment",2026-08-07 11:15:00,"S18",17.5,22,24,77.26,63.2,63.7791336644149,13.4808663355851,"B018"
"Experiment",2026-08-07 11:15:00,"S19",5,5,11,74.92,67.3,63.3526750051043,11.5673249948957,"B019"
"Experiment",2026-08-07 11:15:00,"S20",30,20,11,76.75,62.9,63.1616406293691,13.5883593706309,"B020"
"Experiment",2026-08-07 11:30:00,"S01",2.5,2.5,3,69,67.5,57.7952439398822,11.2047560601178,"B001"
"Experiment",2026-08-07 11:30:00,"S02",17.5,2.5,3,74.44,65,61.9082688826593,12.5317311173407,"B002"
"Experiment",2026-08-07 11:30:00,"S03",32.5,2.5,3,75.98,61.9,61.9797793746458,14.0002206253543,"B003"
"Experiment",2026-08-07 11:30:00,"S04",2.5,12.5,8,74.53,68.5,63.4847729945165,11.0452270054835,"B004"
"Experiment",2026-08-07 11:30:00,"S05",17.5,12.5,8,75.57,64.3,62.6719958693267,12.8980041306733,"B005"
"Experiment",2026-08-07 11:30:00,"S06",32.5,12.5,8,76.16,62.4,62.3777332410219,13.7822667589781,"B006"
"Experiment",2026-08-07 11:30:00,"S07",2.5,22.5,13,75.33,65.8,63.1004264349078,12.2295735650922,"B007"
"Experiment",2026-08-07 11:30:00,"S08",17.5,22.5,13,76.17,66.7,64.2866873357311,11.8833126642689,"B008"
"Experiment",2026-08-07 11:30:00,"S09",32.5,22.5,13,77.05,63.1,63.5355162145228,13.5144837854772,"B009"
"Experiment",2026-08-07 11:30:00,"S10",8.75,6.25,16,74.83,65.5,62.4957006290164,12.3342993709836,"B010"
"Experiment",2026-08-07 11:30:00,"S11",26.25,6.25,16,76.57,63.9,63.4410148385144,13.1289851614856,"B011"
"Experiment",2026-08-07 11:30:00,"S12",8.75,18.75,16,75.96,65.8,63.6987650077706,12.2612349922293,"B012"
"Experiment",2026-08-07 11:30:00,"S13",26.25,18.75,16,76.69,63.2,63.240507234696,13.449492765304,"B013"
"Experiment",2026-08-07 11:30:00,"S14",17.5,12.5,20,76.42,64,63.3436432624433,13.0763567375568,"B014"
"Experiment",2026-08-07 11:30:00,"S15",5,12.5,24,75.59,65.3,63.1300296163123,12.4599703836877,"B015"
"Experiment",2026-08-07 11:30:00,"S16",30,12.5,24,77.31,61.2,62.9096390963194,14.4003609036806,"B016"
"Experiment",2026-08-07 11:30:00,"S17",17.5,3,24,76.16,63.8,63.0084508626012,13.1515491373988,"B017"
"Experiment",2026-08-07 11:30:00,"S18",17.5,22,24,76.87,65.3,64.3444981475959,12.5255018524041,"B018"
"Experiment",2026-08-07 11:30:00,"S19",5,5,11,74.47,65.6,62.1972163043123,12.2727836956877,"B019"
"Experiment",2026-08-07 11:30:00,"S20",30,20,11,76.86,63.8,63.6707178128135,13.1892821871864,"B020"
"Experiment",2026-08-07 11:45:00,"S01",2.5,2.5,3,73.9,67.9,62.6332597527492,11.2667402472508,"B001"
"Experiment",2026-08-07 11:45:00,"S02",17.5,2.5,3,74.18,65.3,61.792022850793,12.387977149207,"B002"
"Experiment",2026-08-07 11:45:00,"S03",32.5,2.5,3,75.61,62.1,61.7222770082786,13.8877229917214,"B003"
"Experiment",2026-08-07 11:45:00,"S04",2.5,12.5,8,73.9,67.6,62.5074531067967,11.3925468932033,"B004"
"Experiment",2026-08-07 11:45:00,"S05",17.5,12.5,8,75.61,65.7,63.3230054257124,12.2869945742876,"B005"
"Experiment",2026-08-07 11:45:00,"S06",32.5,12.5,8,75.98,62.7,62.3439797512772,13.6360202487228,"B006"
"Experiment",2026-08-07 11:45:00,"S07",2.5,22.5,13,75.07,67.4,63.5378925325985,11.5321074674015,"B007"
"Experiment",2026-08-07 11:45:00,"S08",17.5,22.5,13,75.9,65.5,63.5113923212262,12.3886076787738,"B008"
"Experiment",2026-08-07 11:45:00,"S09",32.5,22.5,13,77,62.9,63.3977463698713,13.6022536301287,"B009"
"Experiment",2026-08-07 11:45:00,"S10",8.75,6.25,16,74.8,64.7,62.1184909057598,12.6815090942402,"B010"
"Experiment",2026-08-07 11:45:00,"S11",26.25,6.25,16,76.42,63.1,62.9402903451081,13.4797096548919,"B011"
"Experiment",2026-08-07 11:45:00,"S12",8.75,18.75,16,75.78,66.5,63.8298923207374,11.9501076792626,"B012"
"Experiment",2026-08-07 11:45:00,"S13",26.25,18.75,16,76.25,63.5,62.9594307855972,13.2905692144028,"B013"
"Experiment",2026-08-07 11:45:00,"S14",17.5,12.5,20,76.44,64.4,63.5402575649068,12.8997424350932,"B014"
"Experiment",2026-08-07 11:45:00,"S15",5,12.5,24,75.24,65.4,62.8414411471205,12.3985588528795,"B015"
"Experiment",2026-08-07 11:45:00,"S16",30,12.5,24,77.23,61.6,63.0197126838088,14.2102873161912,"B016"
"Experiment",2026-08-07 11:45:00,"S17",17.5,3,24,75.92,63.1,62.4678578741692,13.4521421258308,"B017"
"Experiment",2026-08-07 11:45:00,"S18",17.5,22,24,76.85,64.7,64.0614413384927,12.7885586615073,"B018"
"Experiment",2026-08-07 11:45:00,"S19",5,5,11,74.34,66.4,62.4176848774423,11.9223151225577,"B019"
"Experiment",2026-08-07 11:45:00,"S20",30,20,11,76.3,63.8,63.1409084579138,13.1590915420862,"B020"
"Experiment",2026-08-07 12:00:00,"S01",2.5,2.5,3,73.71,67.4,62.2422962033547,11.4677037966453,"B001"
"Experiment",2026-08-07 12:00:00,"S02",17.5,2.5,3,74.18,65,61.6616666403323,12.5183333596677,"B002"
"Experiment",2026-08-07 12:00:00,"S03",32.5,2.5,3,75.59,62.6,61.9305204553732,13.6594795446268,"B003"
"Experiment",2026-08-07 12:00:00,"S04",2.5,12.5,8,74.04,67.1,62.4299847093401,11.6100152906599,"B004"
"Experiment",2026-08-07 12:00:00,"S05",17.5,12.5,8,75.24,65.7,62.9716570165292,12.2683429834708,"B005"
"Experiment",2026-08-07 12:00:00,"S06",32.5,12.5,8,75.85,63.7,62.6705543522714,13.1794456477286,"B006"
"Experiment",2026-08-07 12:00:00,"S07",2.5,22.5,13,75.14,67.6,63.6891422137005,11.4508577862995,"B007"
"Experiment",2026-08-07 12:00:00,"S08",17.5,22.5,13,75.9,65.1,63.336720870855,12.563279129145,"B008"
"Experiment",2026-08-07 12:00:00,"S09",32.5,22.5,13,76.98,64.1,63.9182568012401,13.0617431987599,"B009"
"Experiment",2026-08-07 12:00:00,"S10",8.75,6.25,16,74.72,65.5,62.391277138269,12.328722861731,"B010"
"Experiment",2026-08-07 12:00:00,"S11",26.25,6.25,16,76.15,62.6,62.4591527209041,13.6908472790959,"B011"
"Experiment",2026-08-07 12:00:00,"S12",8.75,18.75,16,75.64,66.4,63.6537997912989,11.9862002087011,"B012"
"Experiment",2026-08-07 12:00:00,"S13",26.25,18.75,16,76.29,62.9,62.7271880421729,13.5628119578271,"B013"
"Experiment",2026-08-07 12:00:00,"S14",17.5,12.5,20,76.25,63.7,63.0489402347436,13.2010597652564,"B014"
"Experiment",2026-08-07 12:00:00,"S15",5,12.5,24,75.13,65.3,62.6935390986423,12.4364609013577,"B015"
"Experiment",2026-08-07 12:00:00,"S16",30,12.5,24,76.69,62.4,62.8778187824663,13.8121812175337,"B016"
"Experiment",2026-08-07 12:00:00,"S17",17.5,3,24,75.85,62.9,62.3116028416524,13.5383971583476,"B017"
"Experiment",2026-08-07 12:00:00,"S18",17.5,22,24,76.52,63.8,63.3490518594278,13.1709481405722,"B018"
"Experiment",2026-08-07 12:00:00,"S19",5,5,11,74.13,64.7,61.4833828724146,12.6466171275854,"B019"
"Experiment",2026-08-07 12:00:00,"S20",30,20,11,76.24,64.5,63.3950532946412,12.8449467053588,"B020"
"Experiment",2026-08-07 12:15:00,"S01",2.5,2.5,3,73.34,67.3,61.8477291614047,11.4922708385953,"B001"
"Experiment",2026-08-07 12:15:00,"S02",17.5,2.5,3,74.04,65.8,61.8751325230617,12.1648674769383,"B002"
"Experiment",2026-08-07 12:15:00,"S03",32.5,2.5,3,75.45,63.4,62.1582277981464,13.2917722018536,"B003"
"Experiment",2026-08-07 12:15:00,"S04",2.5,12.5,8,73.67,67.6,62.2882528632073,11.3817471367927,"B004"
"Experiment",2026-08-07 12:15:00,"S05",17.5,12.5,8,75.21,66.8,63.4161430581822,11.7938569418178,"B005"
"Experiment",2026-08-07 12:15:00,"S06",32.5,12.5,8,75.62,62.9,62.0943566174665,13.5256433825335,"B006"
"Experiment",2026-08-07 12:15:00,"S07",2.5,22.5,13,74.73,66.6,62.8740796816919,11.8559203183081,"B007"
"Experiment",2026-08-07 12:15:00,"S08",17.5,22.5,13,75.71,65,63.1127257181059,12.5972742818941,"B008"
"Experiment",2026-08-07 12:15:00,"S09",32.5,22.5,13,76.5,62.4,62.6985464550938,13.8014535449062,"B009"
"Experiment",2026-08-07 12:15:00,"S10",8.75,6.25,16,74.34,65.9,62.2031733561118,12.1368266438882,"B010"
"Experiment",2026-08-07 12:15:00,"S11",26.25,6.25,16,75.91,61.8,61.8679884581333,14.0420115418667,"B011"
"Experiment",2026-08-07 12:15:00,"S12",8.75,18.75,16,75.42,66.3,63.4016462953699,12.0183537046301,"B012"
"Experiment",2026-08-07 12:15:00,"S13",26.25,18.75,16,76.15,64.6,63.3539463513902,12.7960536486098,"B013"
"Experiment",2026-08-07 12:15:00,"S14",17.5,12.5,20,76.05,63.4,62.7255008319768,13.3244991680232,"B014"
"Experiment",2026-08-07 12:15:00,"S15",5,12.5,24,75.06,66,62.9303256959271,12.1296743040729,"B015"
"Experiment",2026-08-07 12:15:00,"S16",30,12.5,24,85,61,70.0482766955717,14.9517233044283,"B016"
"Experiment",2026-08-07 12:15:00,"S17",17.5,3,24,75.71,62.8,62.1342416307625,13.5757583692375,"B017"
"Experiment",2026-08-07 12:15:00,"S18",17.5,22,24,76.42,64.6,63.6097860529632,12.8102139470368,"B018"
"Experiment",2026-08-07 12:15:00,"S19",5,5,11,74.1,66.8,62.3598841898825,11.7401158101174,"B019"
"Experiment",2026-08-07 12:15:00,"S20",30,20,11,76,64.7,63.255880891069,12.744119108931,"B020"
"Experiment",2026-08-07 12:30:00,"S01",2.5,2.5,3,73.47,68.8,62.5970817620617,10.8729182379383,"B001"
"Experiment",2026-08-07 12:30:00,"S02",17.5,2.5,3,73.94,64.9,61.3905004799239,12.5494995200761,"B002"
"Experiment",2026-08-07 12:30:00,"S03",32.5,2.5,3,75.6,62.7,61.9851921556492,13.6148078443508,"B003"
"Experiment",2026-08-07 12:30:00,"S04",2.5,12.5,8,73.54,67.5,62.1223719189624,11.4176280810376,"B004"
"Experiment",2026-08-07 12:30:00,"S05",17.5,12.5,8,75.21,66.2,63.1590126493701,12.0509873506299,"B005"
"Experiment",2026-08-07 12:30:00,"S06",32.5,12.5,8,75.32,63.9,62.2580944929188,13.0619055070812,"B006"
"Experiment",2026-08-07 12:30:00,"S07",2.5,22.5,13,74.73,68,63.4666394401255,11.2633605598745,"B007"
"Experiment",2026-08-07 12:30:00,"S08",17.5,22.5,13,75.35,65.6,63.032746912536,12.317253087464,"B008"
"Experiment",2026-08-07 12:30:00,"S09",32.5,22.5,13,76.43,64,63.3531079114213,13.0768920885787,"B009"
"Experiment",2026-08-07 12:30:00,"S10",8.75,6.25,16,74.24,66.2,62.2369932927033,12.0030067072967,"B010"
"Experiment",2026-08-07 12:30:00,"S11",26.25,6.25,16,75.78,62,61.8369532096989,13.9430467903011,"B011"
"Experiment",2026-08-07 12:30:00,"S12",8.75,18.75,16,75.14,67.6,63.6891422137005,11.4508577862995,"B012"
"Experiment",2026-08-07 12:30:00,"S13",26.25,18.75,16,75.86,65.8,63.6037932939894,12.2562067060106,"B013"
"Experiment",2026-08-07 12:30:00,"S14",17.5,12.5,20,75.94,63.6,62.7110248268321,13.2289751731679,"B014"
"Experiment",2026-08-07 12:30:00,"S15",5,12.5,24,74.81,65.9,62.6496857501418,12.1603142498582,"B015"
"Experiment",2026-08-07 12:30:00,"S16",30,12.5,24,76.42,63.9,63.2990732196007,13.1209267803993,"B016"
"Experiment",2026-08-07 12:30:00,"S17",17.5,3,24,75.29,63.7,62.140785185124,13.149214814876,"B017"
"Experiment",2026-08-07 12:30:00,"S18",17.5,22,24,76.47,64.7,63.7013177376031,12.7686822623969,"B018"
"Experiment",2026-08-07 12:30:00,"S19",5,5,11,73.68,66.5,61.8326724837059,11.8473275162941,"B019"
"Experiment",2026-08-07 12:30:00,"S20",30,20,11,75.91,65,63.3023887898253,12.6076112101747,"B020"
"Experiment",2026-08-07 12:45:00,"S01",2.5,2.5,3,73.06,67,61.4546445124936,11.6053554875064,"B001"
"Experiment",2026-08-07 12:45:00,"S02",17.5,2.5,3,73.71,65.4,61.389227873276,12.320772126724,"B002"
"Experiment",2026-08-07 12:45:00,"S03",32.5,2.5,3,74.73,63.2,61.3881171652333,13.3418828347667,"B003"
"Experiment",2026-08-07 12:45:00,"S04",2.5,12.5,8,73.26,68.6,62.3138711542087,10.9461288457913,"B004"
"Experiment",2026-08-07 12:45:00,"S05",17.5,12.5,8,75.1,67.3,63.524109406913,11.575890593087,"B005"
"Experiment",2026-08-07 12:45:00,"S06",32.5,12.5,8,75.27,63.6,62.0773172269665,13.1926827730335,"B006"
"Experiment",2026-08-07 12:45:00,"S07",2.5,22.5,13,74.6,69.1,63.8005348093303,10.7994651906697,"B007"
"Experiment",2026-08-07 12:45:00,"S08",17.5,22.5,13,75.3,66.1,63.2014864392935,12.0985135607065,"B008"
"Experiment",2026-08-07 12:45:00,"S09",32.5,22.5,13,76.59,64,63.5045408454425,13.0854591545575,"B009"
"Experiment",2026-08-07 12:45:00,"S10",8.75,6.25,16,74.1,65.9,61.9751584928319,12.1248415071681,"B010"
"Experiment",2026-08-07 12:45:00,"S11",26.25,6.25,16,75.82,62.6,62.1476415076761,13.6723584923238,"B011"
"Experiment",2026-08-07 12:45:00,"S12",8.75,18.75,16,75.05,66,62.9208241628216,12.1291758371784,"B012"
"Experiment",2026-08-07 12:45:00,"S13",26.25,18.75,16,75.74,65.6,63.4030138322239,12.3369861677761,"B013"
"Experiment",2026-08-07 12:45:00,"S14",17.5,12.5,20,75.82,64.5,62.9971441775884,12.8228558224116,"B014"
"Experiment",2026-08-07 12:45:00,"S15",5,12.5,24,74.65,65.7,62.4113701869706,12.2386298130295,"B015"
"Experiment",2026-08-07 12:45:00,"S16",30,12.5,24,76.54,61.9,62.5076663931531,14.0323336068469,"B016"
"Experiment",2026-08-07 12:45:00,"S17",17.5,3,24,75.43,62.4,61.688884607648,13.741115392352,"B017"
"Experiment",2026-08-07 12:45:00,"S18",17.5,22,24,76.11,66.1,63.9711998339104,12.1388001660896,"B018"
"Experiment",2026-08-07 12:45:00,"S19",5,5,11,73.41,67.7,62.082361454977,11.327638545023,"B019"
"Experiment",2026-08-07 12:45:00,"S20",30,20,11,75.5,64.4,62.6498610848511,12.8501389151489,"B020"
"Experiment",2026-08-07 13:00:00,"S01",2.5,2.5,3,72.91,68.7,62.0209729425027,10.8890270574973,"B001"
"Experiment",2026-08-07 13:00:00,"S02",17.5,2.5,3,73.19,64.6,60.5486853365865,12.6413146634135,"B002"
"Experiment",2026-08-07 13:00:00,"S03",32.5,2.5,3,74.8,63.8,61.7216105010801,13.0783894989199,"B003"
"Experiment",2026-08-07 13:00:00,"S04",2.5,12.5,8,73.2,68.1,62.0491163306968,11.1508836693032,"B004"
"Experiment",2026-08-07 13:00:00,"S05",17.5,12.5,8,74.59,65.9,62.4406827032621,12.1493172967379,"B005"
"Experiment",2026-08-07 13:00:00,"S06",32.5,12.5,8,75.11,64.2,62.1921689732359,12.9178310267641,"B006"
"Experiment",2026-08-07 13:00:00,"S07",2.5,22.5,13,74.45,69.5,63.8220174989022,10.6279825010978,"B007"
"Experiment",2026-08-07 13:00:00,"S08",17.5,22.5,13,75.14,66.1,63.0494365677013,12.0905634322987,"B008"
"Experiment",2026-08-07 13:00:00,"S09",32.5,22.5,13,76.2,64,63.1354182881317,13.0645817118683,"B009"
"Experiment",2026-08-07 13:00:00,"S10",8.75,6.25,16,74.02,64.8,61.4227663890184,12.5972336109816,"B010"
"Experiment",2026-08-07 13:00:00,"S11",26.25,6.25,16,75.66,62.8,62.0870230281193,13.5729769718807,"B011"
"Experiment",2026-08-07 13:00:00,"S12",8.75,18.75,16,74.83,65.8,62.6255261630052,12.2044738369948,"B012"
"Experiment",2026-08-07 13:00:00,"S13",26.25,18.75,16,75.78,64.3,62.8708832067999,12.9091167932001,"B013"
"Experiment",2026-08-07 13:00:00,"S14",17.5,12.5,20,75.74,64.9,63.0973294504118,12.6426705495882,"B014"
"Experiment",2026-08-07 13:00:00,"S15",5,12.5,24,74.42,65.3,62.0197830307988,12.4002169692012,"B015"
"Experiment",2026-08-07 13:00:00,"S16",30,12.5,24,76.37,61.9,62.347418751544,14.022581248456,"B016"
"Experiment",2026-08-07 13:00:00,"S17",17.5,3,24,74.99,63.3,61.678610301375,13.311389698625,"B017"
"Experiment",2026-08-07 13:00:00,"S18",17.5,22,24,75.99,64.3,63.0697658883823,12.9202341116177,"B018"
"Experiment",2026-08-07 13:00:00,"S19",5,5,11,73.48,66.6,61.6849649080527,11.7950350919473,"B019"
"Experiment",2026-08-07 13:00:00,"S20",30,20,11,75.28,65,62.7049361364,12.5750638636001,"B020"
"Experiment",2026-08-07 13:15:00,"S01",2.5,2.5,3,72.73,69.1,62.0135651281374,10.7164348718626,"B001"
"Experiment",2026-08-07 13:15:00,"S02",17.5,2.5,3,73.33,64.9,60.8119989885778,12.5180010114222,"B002"
"Experiment",2026-08-07 13:15:00,"S03",32.5,2.5,3,74.91,62.8,61.3787107638457,13.5312892361543,"B003"
"Experiment",2026-08-07 13:15:00,"S04",2.5,12.5,8,73.12,68.8,62.2627871998904,10.8572128001096,"B004"
"Experiment",2026-08-07 13:15:00,"S05",17.5,12.5,8,74.59,65.1,62.0941194199414,12.4958805800586,"B005"
"Experiment",2026-08-07 13:15:00,"S06",32.5,12.5,8,75.13,64,62.1226141609577,13.0073858390423,"B006"
"Experiment",2026-08-07 13:15:00,"S07",2.5,22.5,13,74.43,69,63.5967656855537,10.8332343144463,"B007"
"Experiment",2026-08-07 13:15:00,"S08",17.5,22.5,13,75.48,65.3,63.0256534160018,12.4543465839982,"B008"
"Experiment",2026-08-07 13:15:00,"S09",32.5,22.5,13,76.09,63.5,62.8081363149566,13.2818636850434,"B009"
"Experiment",2026-08-07 13:15:00,"S10",8.75,6.25,16,74.06,66.6,62.2367331702527,11.8232668297473,"B010"
"Experiment",2026-08-07 13:15:00,"S11",26.25,6.25,16,75.6,63,62.1205074228998,13.4794925771002,"B011"
"Experiment",2026-08-07 13:15:00,"S12",8.75,18.75,16,74.76,65.6,62.4725702738142,12.2874297261858,"B012"
"Experiment",2026-08-07 13:15:00,"S13",26.25,18.75,16,75.74,64.9,63.0973294504118,12.6426705495882,"B013"
"Experiment",2026-08-07 13:15:00,"S14",17.5,12.5,20,75.46,65.5,63.0937387778021,12.3662612221979,"B014"
"Experiment",2026-08-07 13:15:00,"S15",5,12.5,24,74.61,66.8,62.8452071821007,11.7647928178993,"B015"
"Experiment",2026-08-07 13:15:00,"S16",30,12.5,24,75.98,62,62.0255298419168,13.9544701580832,"B016"
"Experiment",2026-08-07 13:15:00,"S17",17.5,3,24,75.04,63.8,61.948714397426,13.091285602574,"B017"
"Experiment",2026-08-07 13:15:00,"S18",17.5,22,24,76.03,64.4,63.1519045760326,12.8780954239674,"B018"
"Experiment",2026-08-07 13:15:00,"S19",5,5,11,73.43,68.6,62.4761846680784,10.9538153319216,"B019"
"Experiment",2026-08-07 13:15:00,"S20",30,20,11,75.57,65.3,63.1110522173062,12.4589477826937,"B020"
"Experiment",2026-08-07 13:30:00,"S01",2.5,2.5,3,72.75,68.8,61.9093780301074,10.8406219698926,"B001"
"Experiment",2026-08-07 13:30:00,"S02",17.5,2.5,3,73.61,66.2,61.6381060013713,11.9718939986287,"B002"
"Experiment",2026-08-07 13:30:00,"S03",32.5,2.5,3,74.84,63.3,61.5368055551075,13.3031944448925,"B003"
"Experiment",2026-08-07 13:30:00,"S04",2.5,12.5,8,73.2,69.1,62.4627260112185,10.7372739887815,"B004"
"Experiment",2026-08-07 13:30:00,"S05",17.5,12.5,8,74.47,67.1,62.8394054511413,11.6305945488587,"B005"
"Experiment",2026-08-07 13:30:00,"S06",32.5,12.5,8,74.95,63.6,61.7746338058834,13.1753661941166,"B006"
"Experiment",2026-08-07 13:30:00,"S07",2.5,22.5,13,74.21,70,63.797172789819,10.412827210181,"B007"
"Experiment",2026-08-07 13:30:00,"S08",17.5,22.5,13,75.08,67.2,63.4626489436209,11.6173510563791,"B008"
"Experiment",2026-08-07 13:30:00,"S09",32.5,22.5,13,75.94,64.4,63.0666539913376,12.8733460086624,"B009"
"Experiment",2026-08-07 13:30:00,"S10",8.75,6.25,16,73.71,65.7,61.5186372992704,12.1913627007296,"B010"
"Experiment",2026-08-07 13:30:00,"S11",26.25,6.25,16,75.54,63.6,62.3326977623513,13.2073022376487,"B011"
"Experiment",2026-08-07 13:30:00,"S12",8.75,18.75,16,74.95,66.9,63.2113544860719,11.7386455139281,"B012"
"Experiment",2026-08-07 13:30:00,"S13",26.25,18.75,16,75.44,65.5,63.0747540589294,12.3652459410706,"B013"
"Experiment",2026-08-07 13:30:00,"S14",17.5,12.5,20,75.35,63.8,62.2420477826745,13.1079522173255,"B014"
