"Experiment_ID","Timestamp","X_ft","Y_ft","Z_ft","Predicted_Temperature_F","Predicted_Relative_Humidity_pct","Predicted_Dew_Point_F","Predicted_Dew_Point_Depression_F","Grid_Resolution_X_ft","Grid_Resolution_Y_ft","Grid_Resolution_Z_ft","IDW_Power"
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,4,16,56.1326455794523,84.8733609537809,51.5873084483689,4.54533713108345,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,4,16,56.0348319260749,85.0839261464589,51.5529858752217,4.48184605085314,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,4,16,55.9712422754285,85.200227532426,51.5222197536754,4.44902252175307,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,6,16,55.9255531436157,85.3335966967137,51.5187776460083,4.40677549760736,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,6,16,55.9780401120977,85.2570321615275,51.5518183212843,4.42622179081335,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,6,16,56.0635127563183,85.0918344531189,51.58913801635,4.47437473996828,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,6,16,56.2058485298747,84.7680134337435,51.6314787453603,4.57436978451445,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,6,16,56.451999080084,84.1462587830628,51.6798241324523,4.77217494763168,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,6,16,56.85091228283,83.0722931073815,51.7319739653168,5.11893831751326,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,6,16,57.1427403286313,82.2645158565198,51.7615761643896,5.38116416424168,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,6,16,56.85091228283,83.0722931073815,51.7319739653168,5.11893831751326,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,6,16,56.451999080084,84.1462587830628,51.6798241324523,4.77217494763168,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,6,16,56.2058485298747,84.7680134337435,51.6314787453603,4.57436978451445,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,6,16,56.0635127563183,85.0918344531189,51.58913801635,4.47437473996828,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,6,16,55.9780401120977,85.2570321615275,51.5518183212843,4.42622179081335,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,6,16,55.9255531436157,85.3335966967137,51.5187776460083,4.40677549760736,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,8,16,55.8699422967037,85.4878264071525,51.5112038090336,4.35873848767014,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,8,16,55.9022171030095,85.477337608802,51.5459052931876,4.35631180982186,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,8,16,55.9566703842605,85.4120411742299,51.585279877289,4.37139050697148,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,8,16,56.0453317941102,85.2566507406605,51.6295878874542,4.41574390665601,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,8,16,56.1854340721669,84.9572301443411,51.6779622332086,4.50747183895839,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,8,16,56.3826726432335,84.4778240238889,51.7233246784828,4.6593479647507,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,8,16,56.5150092158621,84.1312583135785,51.7442479355144,4.77076128034774,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,8,16,56.3826726432335,84.4778240238889,51.7233246784828,4.6593479647507,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,8,16,56.1854340721669,84.9572301443411,51.6779622332086,4.50747183895839,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,8,16,56.0453317941102,85.2566507406605,51.6295878874542,4.41574390665601,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,8,16,55.9566703842605,85.4120411742299,51.585279877289,4.37139050697148,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,8,16,55.9022171030095,85.477337608802,51.5459052931876,4.35631180982186,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,8,16,55.8699422967037,85.4878264071525,51.5112038090336,4.35873848767014,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,10,16,55.8128315218691,85.6378951686235,51.4996245158705,4.31320700599857,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,10,16,55.821409485506,85.703953650526,51.5357885160661,4.2856209694399,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,10,16,55.8388771170624,85.7573725878473,51.5773107550223,4.26156636204011,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,10,16,55.8634659794427,85.804784210394,51.6244822055419,4.23898377390082,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,10,16,55.8787181629903,85.8970390288449,51.6773337804516,4.20138438253873,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,10,16,55.8336055712779,86.1820206910408,51.732869837133,4.10073573414496,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,10,16,55.7570553704866,86.5001687154144,51.7646120985884,3.99244327189817,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,10,16,55.8336055712779,86.1820206910408,51.732869837133,4.10073573414496,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,10,16,55.8787181629903,85.8970390288449,51.6773337804516,4.20138438253873,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,10,16,55.8634659794427,85.804784210394,51.6244822055419,4.23898377390082,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,10,16,55.8388771170624,85.7573725878473,51.5773107550223,4.26156636204011,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,10,16,55.821409485506,85.703953650526,51.5357885160661,4.2856209694399,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,10,16,55.8128315218691,85.6378951686235,51.4996245158705,4.31320700599857,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,12,16,55.7642894660231,85.7541068500933,51.4843172393893,4.27997222663379,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,12,16,55.7521746378863,85.8886884606424,51.5221540218124,4.23002061607388,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,12,16,55.7405392352287,86.0398772963423,51.5667081392395,4.17383109598928,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,12,16,55.72464138921,86.2233511329935,51.6183637883706,4.10627760083934,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,12,16,55.6916444436678,86.4766855163265,51.6765254869969,4.01511895667094,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,12,16,55.6250711427589,86.8357233212518,51.735983598474,3.88908754428483,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,12,16,55.5706383206373,87.0861155942803,51.7683505335644,3.80228778707289,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,12,16,55.6250711427589,86.8357233212518,51.735983598474,3.88908754428483,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,12,16,55.6916444436678,86.4766855163265,51.6765254869969,4.01511895667094,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,12,16,55.72464138921,86.2233511329935,51.6183637883706,4.10627760083934,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,12,16,55.7405392352287,86.0398772963423,51.5667081392395,4.17383109598928,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,12,16,55.7521746378863,85.8886884606424,51.5221540218124,4.23002061607388,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,12,16,55.7642894660231,85.7541068500933,51.4843172393893,4.27997222663379,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,14,16,55.7333737187985,85.8096680651602,51.465537617022,4.26783610177652,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,14,16,55.7073384003825,85.994078130562,51.5055026561723,4.2018357442102,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,14,16,55.6790900330089,86.2100972585986,51.5546135115405,4.12447652146838,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,14,16,55.6464198397611,86.4669321342817,51.6137802109791,4.03263962878198,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,14,16,55.6047594517491,86.7729460669922,51.6810599620616,3.9236994896875,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,14,16,55.5547834690427,87.0963998729696,51.7454983278296,3.80928514121305,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,14,16,55.526759711301,87.2634872416411,51.77626192914,3.75049778216099,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,14,16,55.5547834690427,87.0963998729696,51.7454983278296,3.80928514121305,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,14,16,55.6047594517491,86.7729460669922,51.6810599620616,3.9236994896875,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,14,16,55.6464198397611,86.4669321342817,51.6137802109791,4.03263962878198,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,14,16,55.6790900330089,86.2100972585986,51.5546135115405,4.12447652146838,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,14,16,55.7073384003825,85.994078130562,51.5055026561723,4.2018357442102,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,14,16,55.7333737187985,85.8096680651602,51.465537617022,4.26783610177652,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,16,16,55.727168300679,85.7833665046756,51.4434389682243,4.2837293324547,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,16,16,55.6953563290304,85.9947917231297,51.4859817126841,4.20937461634623,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,16,16,55.6624351588149,86.2457460342389,51.5415936311989,4.12084152761599,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,16,16,55.6295438402166,86.5411749632363,51.6133648121196,4.01617902809702,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,16,16,55.5939285991829,86.8862092247425,51.700599603359,3.89332899582391,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,16,16,55.5433449842615,87.276517892083,51.7895536219538,3.75379136230766,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,16,16,55.5011036582008,87.5219106844347,51.8351620534746,3.66594160472615,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,16,16,55.5433449842615,87.276517892083,51.7895536219538,3.75379136230766,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,16,16,55.5939285991829,86.8862092247425,51.700599603359,3.89332899582391,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,16,16,55.6295438402166,86.5411749632363,51.6133648121196,4.01617902809702,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,16,16,55.6624351588149,86.2457460342389,51.5415936311989,4.12084152761599,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,16,16,55.6953563290304,85.9947917231297,51.4859817126841,4.20937461634623,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,16,16,55.727168300679,85.7833665046756,51.4434389682243,4.2837293324547,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,18,16,55.7510433738881,85.6587321995831,51.4180561605437,4.3329872133444,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,18,16,55.7224931085384,85.8704713140601,51.4632084199963,4.25928468854209,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,18,16,55.6967094507073,86.1256498385738,51.526789486005,4.16991996470223,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,18,16,55.6799368960836,86.4275254252707,51.6166468532029,4.06329004288067,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,18,16,55.6783696529009,86.7691462502428,51.7370941464846,3.9412755064163,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,18,16,55.684512066549,87.1029020096895,51.8637724094189,3.82073965713008,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,18,16,55.68139079193,87.2669539232591,51.9202647709496,3.76112602098041,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,18,16,55.684512066549,87.1029020096895,51.8637724094189,3.82073965713008,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,18,16,55.6783696529009,86.7691462502428,51.7370941464846,3.9412755064163,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,18,16,55.6799368960836,86.4275254252707,51.6166468532029,4.06329004288067,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,18,16,55.6967094507073,86.1256498385738,51.526789486005,4.16991996470223,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,18,16,55.7224931085384,85.8704713140601,51.4632084199963,4.25928468854209,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,18,16,55.7510433738881,85.6587321995831,51.4180561605437,4.3329872133444,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,20,16,55.8086819930123,85.4241635848826,51.3893718309535,4.41931016205887,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,20,16,55.7938007416618,85.6027422662458,51.4362608616882,4.35753987997355,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,20,16,55.7880841591236,85.8219745520734,51.5072078411483,4.2808763179753,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,20,16,55.8027577926664,86.0910522014823,51.617301254566,4.18545653810044,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,20,16,55.8567050031085,86.4222505335577,51.7905162827577,4.06618872035078,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,20,16,55.9718831165305,86.8043399492148,52.0450112339039,3.92687188262657,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,20,16,56.0696904581873,87.0322487876875,52.226444301733,3.84324615645429,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,20,16,55.9718831165305,86.8043399492148,52.0450112339039,3.92687188262657,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,20,16,55.8567050031085,86.4222505335577,51.7905162827577,4.06618872035078,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,20,16,55.8027577926664,86.0910522014823,51.617301254566,4.18545653810044,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,20,16,55.7880841591236,85.8219745520734,51.5072078411483,4.2808763179753,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,20,16,55.7938007416618,85.6027422662458,51.4362608616882,4.35753987997355,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,20,16,55.8086819930123,85.4241635848826,51.3893718309535,4.41931016205887,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,22,16,55.9011069179059,85.076452075077,51.3575097884494,4.5435971294565,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,22,16,55.9118862065285,85.1807082304247,51.4042517013243,4.50763450520427,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,22,16,55.9421091320757,85.3058948914637,51.4788313703263,4.46327776174946,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,22,16,56.0055558718421,85.461764594981,51.5993124043562,4.40624346748587,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,22,16,56.1125060839277,85.6917351665539,51.7919416967596,4.32056438716811,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,22,16,56.2396070750051,86.100695463847,52.0691999975965,4.17040707740866,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,22,16,56.302085634579,86.4510932940688,52.2582306878524,4.04385494672653,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,22,16,56.2396070750051,86.100695463847,52.0691999975965,4.17040707740866,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,22,16,56.1125060839277,85.6917351665539,51.7919416967596,4.32056438716811,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,22,16,56.0055558718421,85.461764594981,51.5993124043562,4.40624346748587,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,22,16,55.9421091320757,85.3058948914637,51.4788313703263,4.46327776174946,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,22,16,55.9118862065285,85.1807082304247,51.4042517013243,4.50763450520427,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,22,16,55.9011069179059,85.076452075077,51.3575097884494,4.5435971294565,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,24,16,56.0249266215002,84.6265597495858,51.322913387862,4.70201323363822,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,24,16,56.0733659143705,84.6141226074216,51.3671875859993,4.70617832837116,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,24,16,56.1582032668744,84.5780985866976,51.4413354879086,4.71686777896574,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,24,16,56.3040621920953,84.4982515030057,51.5643507631775,4.73971142891775,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,24,16,56.5359840035488,84.3515535204453,51.754808751565,4.78117525198377,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,24,16,56.8220067160635,84.156083724093,51.9857854238462,4.83622129221734,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,24,16,56.9725947115614,84.0498199329191,52.1064785390295,4.86611617253192,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,24,16,56.8220067160635,84.156083724093,51.9857854238462,4.83622129221734,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,24,16,56.5359840035488,84.3515535204453,51.754808751565,4.78117525198377,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,24,16,56.3040621920953,84.4982515030057,51.5643507631775,4.73971142891775,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,24,16,56.1582032668744,84.5780985866976,51.4413354879086,4.71686777896574,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,24,16,56.0733659143705,84.6141226074216,51.3671875859993,4.70617832837116,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,24,16,56.0249266215002,84.6265597495858,51.322913387862,4.70201323363822,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,26,16,56.1710545260364,84.1031797618278,51.2862763326928,4.88477819334356,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,26,16,56.2650120172603,83.9431239980671,51.325406763373,4.93960525388725,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,26,16,56.4159359329657,83.7006802368699,51.3950978083797,5.02083812458602,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,26,16,56.6653582506571,83.3209401475651,51.519941885933,5.14541636472406,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,26,16,57.0859980235177,82.7048470830865,51.7421352910554,5.34386273246233,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,26,16,57.7464555868263,81.7468437224763,52.0975939006508,5.64886168617547,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,26,16,58.2292110390655,81.0399325579059,52.3561147426717,5.87309629639381,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,26,16,57.7464555868263,81.7468437224763,52.0975939006508,5.64886168617547,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,26,16,57.0859980235177,82.7048470830865,51.7421352910554,5.34386273246233,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,26,16,56.6653582506571,83.3209401475651,51.519941885933,5.14541636472406,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,26,16,56.4159359329657,83.7006802368699,51.3950978083797,5.02083812458602,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,26,16,56.2650120172603,83.9431239980671,51.325406763373,4.93960525388725,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,26,16,56.1710545260364,84.1031797618278,51.2862763326928,4.88477819334356,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,28,16,56.3254780193537,83.5504530624002,51.2485853641232,5.07689265523048,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,28,16,56.4652358084035,83.2323477944531,51.2791592460095,5.18607656239404,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,28,16,56.6781705520436,82.7731543385554,51.3362359058342,5.3419346462094,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,28,16,57.007148333729,82.1086130017028,51.442349785991,5.56479854773799,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,28,16,57.5057020656533,81.1970654595372,51.6400102361913,5.865691829462,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,28,16,58.1632549909693,80.2034012384514,51.9791946390419,6.18406035192749,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,28,16,58.5739122973109,79.7262473289438,52.2444668098722,6.32944548743865,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,28,16,58.1632549909693,80.2034012384514,51.9791946390419,6.18406035192749,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,28,16,57.5057020656533,81.1970654595372,51.6400102361913,5.865691829462,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,28,16,57.007148333729,82.1086130017028,51.442349785991,5.56479854773799,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,28,16,56.6781705520436,82.7731543385554,51.3362359058342,5.3419346462094,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,28,16,56.4652358084035,83.2323477944531,51.2791592460095,5.18607656239404,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,28,16,56.3254780193537,83.5504530624002,51.2485853641232,5.07689265523048,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,30,16,56.4719393924924,83.0211899369022,51.2115724261034,5.26036696638906,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,30,16,56.6501119555031,82.5589627943675,51.2308067425732,5.41930521292991,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,30,16,56.9114986823983,81.9005662642177,51.2670787506564,5.6444199317419,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,30,16,57.2955854394248,80.9538210026906,51.3288146249262,5.96677081449856,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,30,16,57.8336562720649,79.6296530096978,51.416718482861,6.4169377892039,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,30,16,58.4504792793837,78.0448329330209,51.493091690384,6.95738758899971,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,30,16,58.7747115398213,77.1405103007431,51.5069439611639,7.26776757865747,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,30,16,58.4504792793837,78.0448329330209,51.493091690384,6.95738758899971,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,30,16,57.8336562720649,79.6296530096978,51.416718482861,6.4169377892039,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,30,16,57.2955854394248,80.9538210026906,51.3288146249262,5.96677081449856,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,30,16,56.9114986823983,81.9005662642177,51.2670787506564,5.6444199317419,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,30,16,56.6501119555031,82.5589627943675,51.2308067425732,5.41930521292991,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,30,16,56.4719393924924,83.0211899369022,51.2115724261034,5.26036696638906,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,32,16,56.5952086305662,82.5671970491647,51.1777174240296,5.41749120653657,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,32,16,56.7975371906074,82.0025100582272,51.1856044583412,5.61193273226624,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,32,16,57.0856070786717,81.2087803181502,51.201122315548,5.88448476312364,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,6,32,16,57.5000348564401,80.0626670510009,51.2222205314406,6.27781432499948,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,8,32,16,58.0932601221981,78.3634588820986,51.2307133667018,6.86254675549629,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,10,32,16,58.8658033290731,75.9880798282747,51.1812539308093,7.68454939826377,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,12,32,16,59.3538394013728,74.3931768565074,51.1149356408071,8.23890376056562,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,14,32,16,58.8658033290731,75.9880798282747,51.1812539308093,7.68454939826377,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,16,32,16,58.0932601221981,78.3634588820986,51.2307133667018,6.86254675549629,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,18,32,16,57.5000348564401,80.0626670510009,51.2222205314406,6.27781432499948,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,20,32,16,57.0856070786717,81.2087803181502,51.201122315548,5.88448476312364,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,22,32,16,56.7975371906074,82.0025100582272,51.1856044583412,5.61193273226624,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,24,32,16,56.5952086305662,82.5671970491647,51.1777174240296,5.41749120653657,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,0,34,16,56.6846293484149,82.2262374808996,51.1492841375519,5.53534521086296,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,2,34,16,56.8922615307719,81.6214140521529,51.1484707868125,5.74379074395934,2,2,2,2
"Wifi_Test_July_22nd",2026-07-22 19:00:00,4,34,16,57.1757822713302,80.8018001678255,51.1499608198215,6.02582145150865,2,2,2,2
